edge_id,timestamp_i,timestamp_j,correspondence_success,correspondence_failure_reason,detector_type,keypoint_count_i,keypoint_count_j,raw_match_count,filtered_match_count,inlier_match_count,inlier_ratio,median_match_displacement,p90_match_displacement,match_angle_median,match_angle_dispersion,parallax_proxy,low_parallax_flag,near_static_flag,image_difference_mean,image_difference_p90,flow_success,flow_failure_reason,tracked_point_count,valid_flow_count,median_flow_magnitude,p90_flow_magnitude,flow_angle_median,flow_angle_dispersion,forward_backward_flow_consistency,gt_tmag
25,1745407686.111971,1745407686.162457,True,,ORB,1192,1196,1192,729,467,0.6406035665294925,6.0,8.0,90.0,54.67375946044922,5.345048904418945,False,False,0.07303822785615921,0.2078431397676468,True,,545,534,5.663206577301025,10.670220375061035,69.10325622558594,72.45415496826172,0.9438202247191011,0.11292347153100633
26,1745407686.162457,1745407686.213091,True,,ORB,1196,1196,1196,1196,1196,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,536,536,0.0,0.0,0.0,0.0,1.0,0.14278476215343308
27,1745407686.213091,1745407686.263375,True,,ORB,1196,1197,1196,749,495,0.6608811748998665,5.999993801116943,8.012232780456543,90.0,57.40568542480469,5.430495955308892,False,False,0.0706736221909523,0.20392157137393951,True,,536,518,5.5924391746521,10.170733451843262,68.90985870361328,75.2878189086914,0.971042471042471,0.15749473023314775
28,1745407686.263375,1745407686.313718,True,,ORB,1197,1197,1197,1197,1197,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,572,572,0.0,0.0,0.0,0.0,1.0,0.0733939357550722
29,1745407686.313718,1745407686.364697,True,,ORB,1197,1197,1197,772,501,0.6489637305699482,5.760005950927734,8.0,90.0,60.75775146484375,4.926204700773259,False,False,0.06720883399248123,0.20000000298023224,True,,572,566,5.153848171234131,11.01010513305664,64.51948547363281,79.81803131103516,0.9558303886925795,0.09061304539215821
30,1745407686.364697,1745407686.415451,True,,ORB,1197,1197,1197,1194,1194,1.0,0.0,0.0,0.0,0.13531409204006195,0.0,True,True,0.002047372981905937,0.0,True,,558,558,0.0,0.00022377025743480772,0.0,19.7674560546875,0.9982078853046595,0.05494121805274367
31,1745407686.415451,1745407686.466262,True,,ORB,1197,1200,1197,742,479,0.6455525606469003,5.067370414733887,7.338259696960449,90.0,63.08359909057617,4.078453504520914,False,False,0.061860714107751846,0.18431372940540314,True,,563,552,4.337777137756348,10.260845184326172,63.33656311035156,82.7695083618164,0.9402173913043478,0.03823414893409605
32,1745407686.466262,1745407686.517213,True,,ORB,1200,1192,1200,646,521,0.8065015479876161,0.6382325887680054,4.208072185516357,0.0,43.87470245361328,1.2963302659714881,False,False,0.03225884959101677,0.09803921729326248,True,,538,523,1.3921575546264648,5.668391704559326,20.24375343322754,94.77557373046875,0.9311663479923518,0.0479139772280473
33,1745407686.517213,1745407686.567884,True,,ORB,1192,1200,1192,641,532,0.8299531981279251,1.72796630859375,4.242640495300293,0.0,66.43073272705078,1.0902436971664429,False,False,0.01883961632847786,0.05098039284348488,True,,503,501,0.9386643171310425,3.428647041320801,38.222023010253906,86.12884521484375,0.9401197604790419,0.06238405770400585
34,1745407686.567884,1745407686.618806,True,,ORB,1200,1200,1200,798,631,0.7907268170426065,2.9592435359954834,4.636715888977051,90.0,60.2236442565918,1.9691523313522339,False,False,0.036224592477083206,0.10196078568696976,True,,567,560,1.915431261062622,6.2989068031311035,59.72266387939453,89.66727447509766,0.9785714285714285,0.029264770941021673
35,1745407686.618806,1745407686.669102,True,,ORB,1200,1200,1200,1200,1200,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,549,549,0.0,0.0,0.0,0.0,1.0,0.04547963132847102
36,1745407686.669102,1745407686.72023,True,,ORB,1200,1200,1200,790,664,0.8405063291139241,2.4437673091888428,4.154776096343994,90.0,59.443138122558594,1.6367384195327759,False,False,0.02739732898771763,0.07058823853731155,True,,549,548,1.2967004776000977,5.359347343444824,63.60688018798828,88.85726165771484,0.9945255474452555,0.035010036474020165
37,1745407686.72023,1745407686.770878,True,,ORB,1200,1200,1200,1105,1105,1.0,0.0,0.0,0.0,3.555689573287964,0.00022760791106215213,True,True,0.005132353398948908,0.007843137718737125,True,,539,539,0.0002288818359375,0.9654901623725891,0.0,51.735694885253906,0.9944341372912802,0.027075915678413266
38,1745407686.770878,1745407686.821537,True,,ORB,1200,1200,1200,803,735,0.9153175591531756,2.185771942138672,3.8639307022094727,90.0,59.28919219970703,1.4658128023147583,False,False,0.02073029801249504,0.0470588244497776,True,,531,530,0.8327040076255798,4.159522533416748,75.91658782958984,81.271240234375,0.9830188679245283,0.036329943840228376
39,1745407686.821537,1745407686.871807,True,,ORB,1200,1200,1200,819,747,0.9120879120879121,1.4399871826171875,3.5190367698669434,26.56505012512207,57.589637756347656,0.9792742133140564,False,False,0.018500691279768944,0.04313725605607033,True,,528,526,0.6652668714523315,3.3539443016052246,58.908103942871094,87.37041473388672,0.9809885931558935,0.030273713499087793
40,1745407686.871807,1745407686.921992,True,,ORB,1200,1200,1200,970,970,1.0,0.0,1.44000244140625,0.0,23.60252571105957,0.0007881865390757662,True,True,0.005945427343249321,0.0117647061124444,True,,519,519,0.000805253570433706,1.0405936241149902,30.963756561279297,84.86041259765625,0.9788053949903661,0.009561614396006347
41,1745407686.921992,1745407686.97224,True,,ORB,1200,1200,1200,840,747,0.8892857142857142,2.036470890045166,3.8639259338378906,90.0,59.22077941894531,1.3664630651474,False,False,0.02412266470491886,0.05882352963089943,True,,480,480,0.965964138507843,3.9019384384155273,44.432579040527344,85.9144515991211,0.9916666666666667,0.028632089148912496
42,1745407686.97224,1745407687.022886,True,,ORB,1200,1200,1200,1200,1200,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,387,387,0.0,0.0,0.0,0.0,1.0,0.03064543387618842
43,1745407687.022886,1745407687.073043,True,,ORB,1200,1200,1200,840,748,0.8904761904761904,2.2360680103302,4.123105525970459,90.0,58.39921951293945,1.510597825050354,False,False,0.02462262660264969,0.062745101749897,True,,387,386,1.5109546184539795,3.9816370010375977,50.996788024902344,73.84835815429688,0.9922279792746114,0.018820627561673672
44,1745407687.073043,1745407687.123993,True,,ORB,1200,1200,1200,1200,1200,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,473,473,0.0,0.0,0.0,0.0,1.0,0.02759954864189114
45,1745407687.123993,1745407687.174721,True,,ORB,1200,1195,1200,814,675,0.8292383292383292,2.2360680103302,4.2228169441223145,90.0,57.36748504638672,1.5234147310256958,False,False,0.025162015110254288,0.062745101749897,True,,473,472,1.2577855587005615,4.277181625366211,43.65202331542969,72.67035675048828,0.9872881355932204,0.017392738962160613
46,1745407687.174721,1745407687.224893,True,,ORB,1195,1195,1195,1195,1195,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,506,506,0.0,0.0,0.0,0.0,1.0,0.025632687951800667
47,1745407687.224893,1745407687.2751,True,,ORB,1195,1200,1195,852,743,0.8720657276995305,2.443756580352783,4.242640495300293,90.0,56.21622085571289,1.6805411577224731,False,False,0.027262985706329346,0.0784313753247261,True,,506,506,1.070805311203003,4.514914512634277,41.38096618652344,70.03556823730469,0.9901185770750988,0.030595177618136248
48,1745407687.2751,1745407687.326082,True,,ORB,1200,1200,1200,1094,1094,1.0,0.0,0.0,0.0,1.8380271196365356,0.00024259601312223822,True,True,0.006504289340227842,0.007843137718737125,True,,501,500,0.0002460405812598765,1.2743428945541382,0.0,34.136444091796875,0.986,0.01945265550852796
49,1745407687.326082,1745407687.376668,True,,ORB,1200,1200,1200,787,655,0.832274459974587,2.443756580352783,5.018096923828125,90.0,57.5399169921875,1.6625702381134033,False,False,0.023788951337337494,0.07058823853731155,True,,505,500,0.7822006344795227,5.306064128875732,35.95515441894531,67.31925201416016,0.974,0.01618478905811875
50,1745407687.376668,1745407687.427679,True,,ORB,1200,1200,1200,828,710,0.857487922705314,2.0736083984375,4.9766387939453125,45.000125885009766,59.50526809692383,1.3881049156188965,False,False,0.026142504066228867,0.07450980693101883,True,,533,530,0.8182711601257324,5.368697643280029,28.506072998046875,68.92780303955078,0.9716981132075472,0.026720942070935547
51,1745407687.427679,1745407687.477853,True,,ORB,1200,1199,1200,1092,1092,1.0,0.0,0.0,0.0,12.963251113891602,0.00024721783120185137,True,True,0.001066387165337801,0.003921568859368563,True,,492,492,0.00024721783120185137,0.40967226028442383,0.0,64.80248260498047,1.0,0.01624018169933928
52,1745407687.477853,1745407687.528256,True,,ORB,1199,1196,1199,780,704,0.9025641025641026,2.6832849979400635,5.183990478515625,90.0,57.928794860839844,1.819732427597046,False,False,0.02819458395242691,0.08627451211214066,True,,487,484,1.2484781742095947,5.562469005584717,26.581825256347656,72.05220794677734,0.9917355371900827,0.023888195870373354
53,1745407687.528256,1745407687.578278,True,,ORB,1196,1196,1196,1196,1196,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,498,498,0.0,0.0,0.0,0.0,1.0,0.01662901714599247
54,1745407687.578278,1745407687.628643,True,,ORB,1196,1200,1196,803,717,0.8929016189290162,2.4437673091888428,5.342408657073975,90.0,59.908424377441406,1.63042151927948,False,False,0.025242190808057785,0.07058823853731155,True,,498,497,1.3416794538497925,5.578273296356201,28.17399787902832,73.93138885498047,0.9879275653923542,0.02128368469344948
55,1745407687.628643,1745407687.679049,True,,ORB,1200,1200,1200,916,896,0.9781659388646288,0.0,2.0364601612091064,0.0,11.303175926208496,0.04367038120906199,False,True,0.009939683601260185,0.01568627543747425,True,,496,496,0.04429551959037781,2.360588550567627,13.65068244934082,69.96226501464844,0.9858870967741935,0.01378262635323836
56,1745407687.679049,1745407687.729553,True,,ORB,1200,1200,1200,741,638,0.8609986504723347,1.7280120849609375,4.242640495300293,90.0,65.18574523925781,1.102224588394165,False,False,0.013623028062283993,0.0313725508749485,True,,510,510,0.627914309501648,3.8902833461761475,36.29220199584961,78.57350158691406,0.9764705882352941,0.027550252493207476
57,1745407687.729553,1745407687.779643,True,,ORB,1200,1199,1200,760,683,0.8986842105263158,1.4142135381698608,5.1840057373046875,26.56505012512207,57.20936965942383,0.9647342562675476,False,False,0.0177867840975523,0.03921568766236305,True,,461,459,0.9752000570297241,5.889331817626953,34.57658004760742,76.40143585205078,0.9782135076252724,0.019374125771717706
58,1745407687.779643,1745407687.83023,True,,ORB,1199,1200,1199,941,941,1.0,0.0,2.0364601612091064,0.0,27.986513137817383,0.0006920300921402554,False,True,0.005431698635220528,0.007843137718737125,True,,493,493,0.0007019976037554443,1.3890806436538696,14.036242485046387,80.06549835205078,0.9858012170385395,0.017854313401518912
59,1745407687.83023,1745407687.880872,True,,ORB,1200,1200,1200,828,741,0.894927536231884,2.48834228515625,5.865017890930176,90.0,62.810386657714844,1.6200437545776367,False,False,0.022553330287337303,0.054901961237192154,True,,505,504,1.4177643060684204,6.17132568359375,35.556766510009766,79.18867492675781,0.9861111111111112,0.021827082484947878
60,1745407687.880872,1745407687.931353,True,,ORB,1200,1200,1200,1199,1199,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.00012777652591466904,0.0,True,,529,529,0.0,0.0005865299026481807,0.0,22.45111656188965,1.0,0.013966633165167549
61,1745407687.931353,1745407687.982041,True,,ORB,1200,1198,1200,816,737,0.9031862745098039,2.4883155822753906,5.800634860992432,90.0,64.53609466552734,1.59617018699646,False,False,0.022388959303498268,0.054901961237192154,True,,531,529,1.3421378135681152,5.966116428375244,36.108951568603516,87.26036834716797,0.9905482041587902,0.02146023951696402
62,1745407687.982041,1745407688.032932,True,,ORB,1198,1198,1198,1198,1198,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,523,523,0.0,0.0,0.0,0.0,1.0,0.015508636132579565
63,1745407688.032932,1745407688.083627,True,,ORB,1198,1194,1198,793,718,0.905422446406053,2.4437780380249023,5.865026473999023,90.0,65.99840545654297,1.5477477312088013,False,False,0.022555531933903694,0.054901961237192154,True,,523,521,1.2835302352905273,6.220728874206543,41.60794448852539,85.90946197509766,0.9904030710172744,0.021416367969770606
64,1745407688.083627,1745407688.133818,True,,ORB,1194,1195,1194,901,873,0.9689234184239733,0.0,1.7280044555664062,0.0,8.013988494873047,0.16548009682279516,False,True,0.012262275442481041,0.0235294122248888,True,,557,557,0.17293135821819305,3.6608476638793945,18.39780044555664,84.42841339111328,0.9569120287253142,0.012241519393122123
65,1745407688.133818,1745407688.184184,True,,ORB,1195,1193,1195,826,743,0.8995157384987893,0.0,5.192002773284912,0.0,66.62842559814453,0.17201411681439666,False,True,0.012884421274065971,0.027450980618596077,True,,559,559,0.1824589967727661,5.0657267570495605,53.388343811035156,84.89762115478516,0.9427549194991055,0.0203793274948437
66,1745407688.184184,1745407688.234949,True,,ORB,1193,1189,1193,1062,1062,1.0,0.0,0.0,0.0,2.268052577972412,0.00012093520095824438,True,True,0.004297679290175438,0.007843137718737125,True,,531,531,0.00012302029062993824,1.2223268747329712,0.0,42.48689651489258,0.9830508474576272,0.02414555571693695
67,1745407688.234949,1745407688.285157,True,,ORB,1189,1193,1189,761,686,0.9014454664914586,2.036470890045166,6.324555397033691,90.0,68.5632095336914,1.2607654333114624,False,False,0.020030789077281952,0.05098039284348488,True,,529,518,0.8923183679580688,6.295895099639893,33.47491455078125,90.89692687988281,0.9768339768339769,0.012517825108709395
68,1745407688.285157,1745407688.335736,True,,ORB,1193,1194,1193,1043,1043,1.0,0.0,0.0,0.0,3.007138252258301,0.0001597656845135988,True,True,0.0042872242629528046,0.007843137718737125,True,,559,558,0.00016121022053994238,1.1141741275787354,0.0,49.554046630859375,0.9910394265232975,0.01447178202078665
69,1745407688.335736,1745407688.385896,True,,ORB,1194,1192,1194,776,671,0.8646907216494846,2.073596954345703,6.225595474243164,90.0,69.74559783935547,1.270128846168518,False,False,0.020339444279670715,0.054901961237192154,True,,559,555,0.821704089641571,6.435770034790039,32.32807159423828,94.98226928710938,0.9855855855855856,0.022284818205517472
70,1745407688.385896,1745407688.43654,True,,ORB,1192,1191,1192,749,622,0.8304405874499332,1.0,5.564037322998047,0.0,49.331443786621094,0.8663455969293179,False,False,0.020030446350574493,0.054901961237192154,True,,545,542,0.8826302886009216,6.492323875427246,24.37760353088379,91.5237045288086,0.981549815498155,0.010874447245642311
71,1745407688.43654,1745407688.487002,True,,ORB,1191,1193,1191,901,864,0.9589345172031076,0.0,2.0735931396484375,0.0,31.446935653686523,0.04995037989806285,False,True,0.005682464223355055,0.007843137718737125,True,,565,565,0.05048651993274689,1.687842845916748,20.057388305664062,99.70233917236328,0.9893805309734514,0.02221065376881289
72,1745407688.487002,1745407688.537541,True,,ORB,1193,1185,1193,757,604,0.797886393659181,2.4437673091888428,7.6157732009887695,90.0,72.00674438476562,1.4661688804626465,False,False,0.03252975642681122,0.12156862765550613,True,,560,554,1.4235347509384155,9.132978439331055,25.860713958740234,93.0721435546875,0.9873646209386282,0.01848481799219647
73,1745407688.537541,1745407688.587735,True,,ORB,1185,1185,1185,1185,1185,1.0,0.0,0.0,0.0,0.0,0.0,True,True,8.40609754959587e-06,0.0,True,,527,527,0.0,0.0,0.0,4.675776481628418,1.0,0.012131870467289804
74,1745407688.587735,1745407688.63814,True,,ORB,1185,1192,1185,786,610,0.7760814249363868,2.340182304382324,7.12471342086792,45.0,72.98157501220703,1.391347885131836,False,False,0.03086540661752224,0.10980392247438431,True,,527,523,1.343399167060852,8.314518928527832,26.797473907470703,91.64226531982422,0.9904397705544933,0.012419116764194006
75,1745407688.63814,1745407688.688605,True,,ORB,1192,1192,1192,1192,1192,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,525,525,0.0,0.0,0.0,0.0,1.0,0.009935859248879967
76,1745407688.688605,1745407688.739514,True,,ORB,1192,1190,1192,818,663,0.8105134474327629,2.0736083984375,6.5572967529296875,45.0,75.30233764648438,1.2227278020646837,False,False,0.030816828832030296,0.10588235408067703,True,,525,522,1.2417585849761963,8.455918312072754,24.754833221435547,91.27197265625,0.9846743295019157,0.0176396174567652
77,1745407688.739514,1745407688.78975,True,,ORB,1190,1193,1190,739,662,0.8958051420838972,1.0,4.57028341293335,0.0,41.260250091552734,0.9261372261391374,False,False,0.023432904854416847,0.07450980693101883,True,,507,499,0.9528710842132568,7.155801773071289,22.780071258544922,91.8908920288086,0.9719438877755511,0.01933473627901608
78,1745407688.78975,1745407688.840317,True,,ORB,1193,1188,1193,885,835,0.943502824858757,0.0,2.443756580352783,0.0,30.49647331237793,0.03456976170271216,False,True,0.00740324379876256,0.0117647061124444,True,,497,497,0.035571783781051636,1.8214945793151855,10.619654655456543,98.32701110839844,0.971830985915493,0.008028689558684117
79,1745407688.840317,1745407688.891804,True,,ORB,1188,1188,1188,1006,1006,1.0,0.0,2.4218783378601074,0.0,6.165858268737793,0.09449467891128262,False,True,0.018872397020459175,0.05098039284348488,True,,503,493,0.09665119647979736,6.494874477386475,10.02338695526123,85.55680847167969,0.9776876267748479,0.0189344492073035
80,1745407688.891804,1745407688.941857,True,,ORB,1188,1187,1188,949,949,1.0,0.0,5.192002773284912,0.0,59.867881774902344,0.04465376745170192,False,True,0.01030191220343113,0.019607843831181526,True,,514,514,0.04572118818759918,3.8495967388153076,14.645681381225586,99.87815856933594,0.9766536964980544,0.01565868205976473
81,1745407688.941857,1745407688.991915,True,,ORB,1187,1199,1187,832,687,0.8257211538461539,2.036470890045166,6.912001132965088,26.564977645874023,73.09658813476562,1.2094759941101074,False,False,0.02769479528069496,0.09019608050584793,True,,484,472,1.1785433292388916,7.929779052734375,23.168060302734375,92.42820739746094,0.9788135593220338,0.011329072041960543
82,1745407688.991915,1745407689.042862,True,,ORB,1199,1199,1199,1199,1199,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,500,500,0.0,0.0,0.0,0.0,1.0,0.014372434283229641
83,1745407689.042862,1745407689.093009,True,,ORB,1199,1196,1199,875,743,0.8491428571428571,2.0735931396484375,6.5572967529296875,26.565109252929688,74.829833984375,1.211556315422058,False,False,0.027056965976953506,0.08627451211214066,True,,500,497,1.1580005884170532,8.530170440673828,25.338308334350586,89.60614013671875,0.9818913480885312,0.011329148415864836
84,1745407689.093009,1745407689.143384,True,,ORB,1196,1196,1196,1196,1196,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,511,511,0.0,0.0,0.0,0.0,1.0,0.012545150102312138
85,1745407689.143384,1745407689.194156,True,,ORB,1196,1198,1196,845,678,0.8023668639053254,2.0966684818267822,7.29931116104126,44.999908447265625,74.42620086669922,1.319044841923723,False,False,0.028377395123243332,0.09019608050584793,True,,511,503,1.3349689245224,9.245584487915039,18.096149444580078,93.64680480957031,0.9880715705765407,0.009709747965889836
86,1745407689.194156,1745407689.244634,True,,ORB,1198,1198,1198,1178,1178,1.0,0.0,0.0,0.0,0.20665106177330017,0.0,True,True,0.003930798266083002,0.0,True,,476,476,0.0,0.11506129801273346,0.0,41.97893524169922,0.9684873949579832,0.013567784942252758
87,1745407689.244634,1745407689.295648,True,,ORB,1198,1199,1198,870,717,0.8241379310344827,2.0,6.442117691040039,18.434846878051758,73.62339782714844,1.181962251663208,False,False,0.022078584879636765,0.06666667014360428,True,,478,477,1.2236446142196655,7.8214263916015625,21.232534408569336,94.07656860351562,0.9454926624737946,0.01500486911121856
88,1745407689.295648,1745407689.346094,True,,ORB,1199,1199,1199,1199,1199,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,508,508,0.0,0.0,0.0,0.0,1.0,0.007011134180844738
89,1745407689.346094,1745407689.396802,True,,ORB,1199,1198,1199,879,722,0.8213879408418657,1.727996826171875,6.0,0.0,70.42787170410156,1.1030928412760337,False,False,0.0245264433324337,0.07450980693101883,True,,508,508,1.1162772178649902,7.571495056152344,23.048969268798828,94.82257843017578,0.9881889763779528,0.013597616926037701
90,1745407689.396802,1745407689.447652,True,,ORB,1198,1198,1198,1198,1198,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,478,478,0.0,0.0,0.0,0.0,1.0,0.018753322575112936
91,1745407689.447652,1745407689.498098,True,,ORB,1198,1197,1198,859,698,0.8125727590221188,1.7280044555664062,6.0,0.0,72.3731460571289,1.221859766349633,False,False,0.024116652086377144,0.07450980693101883,True,,478,478,1.2453069686889648,7.523147106170654,20.51398468017578,94.30488586425781,0.9811715481171548,0.0073252830827057625
92,1745407689.498098,1745407689.548699,True,,ORB,1197,1197,1197,1196,1196,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.001677064341492951,0.0,True,,497,497,0.0,0.00036842215922661126,0.0,35.10322570800781,0.9899396378269618,0.014504554181554922
93,1745407689.548699,1745407689.599438,True,,ORB,1197,1190,1197,857,691,0.8063010501750292,2.0736007690429688,6.234236240386963,18.434898376464844,73.08636474609375,1.240602175394694,False,False,0.021559016779065132,0.05882352963089943,True,,497,495,1.2583976984024048,7.387353420257568,19.580463409423828,98.1775131225586,0.9858585858585859,0.01631176953187781
94,1745407689.599438,1745407689.649738,True,,ORB,1190,1190,1190,965,935,0.9689119170984456,0.0,2.801309108734131,0.0,6.79839563369751,0.08465246381080252,False,True,0.011431047692894936,0.0235294122248888,True,,472,472,0.08705002814531326,4.006680488586426,-9.712128639221191,85.84254455566406,0.972457627118644,0.007520891265139878
95,1745407689.649738,1745407689.700076,True,,ORB,1190,1189,1190,917,917,1.0,0.0,4.947747707366943,0.0,57.47403335571289,0.06997628430930936,False,True,0.011655810289084911,0.0235294122248888,True,,490,490,0.07249128818511963,4.715280532836914,5.4368414878845215,100.9774398803711,0.9653061224489796,0.012218511202557396
96,1745407689.700076,1745407689.750396,True,,ORB,1189,1192,1189,821,717,0.8733252131546894,2.154067039489746,5.937267303466797,6.5819573402404785,72.46416473388672,1.3191086608788063,False,False,0.019779451191425323,0.0470588244497776,True,,464,464,1.3248190879821777,6.6837077140808105,15.69007682800293,98.01162719726562,0.9956896551724138,0.006547006344090068
97,1745407689.750396,1745407689.800607,True,,ORB,1192,1192,1192,1192,1192,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,468,468,0.0,0.0,0.0,0.0,1.0,0.008773659945020308
98,1745407689.800607,1745407689.851917,True,,ORB,1192,1192,1192,822,733,0.8917274939172749,2.073596954345703,5.175493240356445,5.655009746551514,74.10139465332031,1.2562440873211267,False,False,0.01799098215997219,0.03921568766236305,True,,468,468,1.269810438156128,5.86244010925293,14.220108032226562,97.76110076904297,0.9893162393162394,0.012343241715195064
99,1745407689.851917,1745407689.901976,True,,ORB,1192,1191,1192,971,971,1.0,0.0,1.1999969482421875,0.0,5.974226474761963,0.027758795240858815,True,True,0.004674843046814203,0.007843137718737125,True,,424,424,0.028023164719343185,1.486352801322937,0.0,64.32926177978516,0.9905660377358491,0.012020483010556303
100,1745407689.901976,1745407689.952211,True,,ORB,1191,1187,1191,822,719,0.8746958637469586,1.4142135381698608,4.147186279296875,0.0,68.2900619506836,0.8776761293411255,False,False,0.012118087150156498,0.0235294122248888,True,,425,425,0.6580426692962646,3.6522674560546875,19.820104598999023,97.30504608154297,0.9882352941176471,0.007616926681658201
101,1745407689.952211,1745407690.002889,True,,ORB,1187,1187,1187,822,736,0.8953771289537713,1.727996826171875,4.319976806640625,0.0,69.76768493652344,1.0582282543182373,False,False,0.014678290113806725,0.0313725508749485,True,,443,443,1.0212801694869995,4.357252597808838,20.0310115814209,93.71184539794922,0.9887133182844243,0.00998444163908477
102,1745407690.002889,1745407690.052933,True,,ORB,1187,1187,1187,1187,1187,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,457,457,0.0,0.0,0.0,0.0,1.0,0.009552434808042633
103,1745407690.052933,1745407690.103225,True,,ORB,1187,1188,1187,839,733,0.8736591179976162,1.9550527334213257,4.32000732421875,0.0,72.82600402832031,1.1640599966049194,False,False,0.014173445291817188,0.0313725508749485,True,,457,457,0.9677579998970032,3.9615349769592285,23.67658042907715,93.18521118164062,0.9956236323851203,0.011201640433572
104,1745407690.103225,1745407690.154035,True,,ORB,1188,1188,1188,1185,1185,1.0,0.0,0.0,0.0,0.1139240488409996,0.0,True,True,0.0006844555027782917,0.0,True,,450,450,0.0,0.00036748030106537044,0.0,40.56410598754883,0.9977777777777778,0.008895060202222709
105,1745407690.154035,1745407690.204366,True,,ORB,1188,1187,1188,832,742,0.8918269230769231,1.69705331325531,4.123105525970459,0.0,66.22764587402344,1.072654128074646,False,False,0.012608783319592476,0.0235294122248888,True,,451,450,0.9426144361495972,3.649402379989624,21.38863182067871,92.76136779785156,0.9955555555555555,0.01039570933637275
106,1745407690.204366,1745407690.254435,True,,ORB,1187,1185,1187,991,956,0.9646821392532795,0.0,2.2360680103302,0.0,13.166619300842285,0.06954384549251665,False,True,0.006177638657391071,0.007843137718737125,True,,422,422,0.06970903277397156,1.7397494316101074,-17.844812393188477,84.28524780273438,0.9976303317535545,0.010048733121406505
107,1745407690.254435,1745407690.304724,True,,ORB,1185,1184,1185,902,836,0.926829268292683,0.0,3.2199432849884033,0.0,48.918758392333984,0.04753268916933644,False,True,0.006948855705559254,0.007843137718737125,True,,467,467,0.04794333875179291,2.747554302215576,0.0,92.1329574584961,0.9914346895074947,0.006611591038534411
108,1745407690.304724,1745407690.355451,True,,ORB,1184,1187,1184,859,748,0.8707799767171129,1.6970573663711548,3.8639252185821533,0.0,71.39518737792969,1.0239366292953491,False,False,0.012220339849591255,0.0235294122248888,True,,438,438,0.9233596324920654,3.3406009674072266,12.836474418640137,92.22145080566406,0.9954337899543378,0.013353832297972762
109,1745407690.355451,1745407690.405593,True,,ORB,1187,1187,1187,1187,1187,1.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,True,,426,426,0.0,0.0,0.0,0.0,1.0,0.011499517833522063
110,1745407690.405593,1745407690.455766,True,,ORB,1187,1182,1187,855,747,0.8736842105263158,1.727996826171875,3.794726610183716,0.0,69.85556030273438,1.057384729385376,False,False,0.012377067469060421,0.0235294122248888,True,,426,426,0.8991527557373047,3.4407639503479004,15.489164352416992,91.23938751220703,0.9976525821596244,0.005921122664271429
111,1745407690.455766,1745407690.506715,True,,ORB,1182,1182,1182,956,956,1.0,0.0,1.44000244140625,0.0,11.036846160888672,0.0007014054654109942,True,True,0.0030138250440359116,0.003921568859368563,True,,398,398,0.0007049479172565043,1.0457366704940796,0.0,61.24656295776367,0.9949748743718593,0.013626787124670827
112,1745407690.506715,1745407690.557083,True,,ORB,1182,1180,1182,805,719,0.893167701863354,1.4142135381698608,3.605551242828369,0.0,65.38382720947266,0.9005097150802612,False,False,0.009995883330702782,0.01568627543747425,True,,397,397,0.6119177341461182,3.073438882827759,11.421356201171875,93.32489776611328,0.9924433249370277,0.0023036599349677053
113,1745407690.557083,1745407690.608565,True,,ORB,1180,1183,1180,964,952,0.9875518672199171,0.0,1.4322550296783447,0.0,10.976646423339844,0.021673018722523488,True,True,0.003093673614785075,0.003921568859368563,True,,446,446,0.021770644932985306,0.9027087688446045,0.0,64.63456726074219,0.9955156950672646,0.009605847022872259
114,1745407690.608565,1745407690.65928,True,,ORB,1183,1183,1183,818,777,0.9498777506112469,1.1999969482421875,3.3941030502319336,0.0,63.41843795776367,0.7772084474563599,False,False,0.0090750427916646,0.01568627543747425,True,,445,445,0.4333763122558594,2.6479783058166504,1.5581796169281006,95.40462493896484,0.9977528089887641,0.011526712960260721
115,1745407690.65928,1745407690.709471,True,,ORB,1183,1183,1183,812,747,0.9199507389162561,1.0,3.0238935947418213,0.0,47.57518005371094,0.7356934547424316,False,False,0.009326650761067867,0.01568627543747425,True,,426,426,0.5355648994445801,2.1002726554870605,-2.0253682136535645,97.1026840209961,1.0,0.007845806760873316
